,User,Date Created,Number of Likes,Source of Tweet,Tweet,ReTweet Count,Reply Count,View Count
205,CryptoTreeMap,2023-03-02 19:00:02+00:00,0,cryptotreemap,"https://t.co/t6kVcSK6IH

Stock market:
$CRM +12.06% 🚀
$NEE +2.95% 📈
$ADBE +2.92% 📈
$BHP +2.57% 📈

$TSLA -6.17% 📉
$WFC -2.01% 📉

#CRM #NEE #ADBE #BHP #TSLA #WFC #TSLA #APPL #stocks #trading #investing https://t.co/37rxshuqjC",0,0,104.0
206,ZenMasterB3ar,2023-03-02 18:56:22+00:00,0,Twitter Web App,"Got in a little early, almost cut the trade..... Ideally, should have waited for one of the last two touches on the blue arc line
$APPL
#TrustTheRainbow
@RainbowTrends https://t.co/piYbk0LMT5",0,0,22.0
207,Smith28301,2023-03-02 18:53:31+00:00,0,Twitter Web App,"Options + Stock Alerts
Discord link below

https://t.co/ZBTRgq18CE

$APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO  $CARV $SPY $SOLO $W $JAGX $INO  $BYFC $TSLA $SPCE $BOXL $AAPL $AYRO $BNGO $DKNG $APPL https://t.co/RfUIr89FES",0,0,151.0
208,Smith28301,2023-03-02 18:47:57+00:00,0,Twitter Web App,"Most profitable trading community

Discord 👇👇👌

https://t.co/ZBTRgq18CE

$KODK $UAVS $GNUS  $APPL $BIOC $BIOL $IBIO $KTOV $BNGO $PHUN $BOXL $HMHC $AYRO $TSLA $NOVN $NIO $RRD $MARA $BKYI $ADMP $DKNG $OAS $XELA $BNGO $CHFS $ATNM $ABIO https://t.co/T1mS7Agr72",0,0,312.0
209,ChristophBurch,2023-03-02 18:40:59+00:00,135,Twitter for iPhone,"Human skeletal muscle-specific atrophy with aging: a comprehensive review

Masatoshi Naruse et al. J Appl Physiol.
https://t.co/XHBQXdNZ7r https://t.co/QyqFSA8KHx",32,1,8233.0
210,El_Sabat,2023-03-02 18:34:59+00:00,1,Twitter for iPhone,"@nibiruson7 @tenshimakka @lavraimarbre @CerfiaFR mdr les bandeurs d iptv, j ai testé 1 ans c etait pas mal, mais match de ldlc ac paris, full bug and co, c est un streaming amelioré en 720p (bien que la chaine s appl full hd)",0,2,1176.0
211,jobsRmine,2023-03-02 18:28:46+00:00,0,jobsRmine SMM,"#hiring  *Senior Planner*, Barkingside, *United Kingdom*, £500/day, fulltime #jobs #jobseekers #careers £500/day #Barkingsidejobs #GreaterLondonjobs #Engineering  #outsideir35 #contractors 

*Appl https://t.co/0MSueIYzCb",1,0,4.0
212,Inv016,2023-03-02 18:17:41+00:00,3,Twitter Web App,"#BTC AT $23,292
Stoploss  $22,800 Close
Target $ 24,100

#Bitcoin #bitcoinprice #bitcoinmining 
$APPL $TSLA $GOOGL #NASDAQ #NASDAQ100 https://t.co/p8NavQElLp",0,0,240.0
213,DeannaF87173793,2023-03-02 18:11:08+00:00,0,Twitter Web App,$APPL Everyone is Buying the Dip Right Now.Hoarding Shares-  https://t.co/lsvAbhQ8dv,0,0,9.0
214,steviejoe78,2023-03-02 18:06:00+00:00,1,LinkedIn,"Join us on Tuesday, 3/14, 10 AM PST / 12 PM CST for a collaborative, informative webinar. 

If any of this applies to you, you'll be glad you did!

* Market conditions that impact ghosting + the screening process
* Tips and tricks for speeding up the appl…https://t.co/cIWIDvWyL5",0,1,23.0
215,MattRichter35,2023-03-02 17:42:11+00:00,0,Twitter for iPhone,$APPL &amp; $DM 🚀🚀,0,0,113.0
216,Celest1nee,2023-03-02 17:41:49+00:00,2,Twitter Web App,"Visited twitter again, so here is some progress in overthrowing Java from my repo stats and some fun I had with a 19 hour youtube backend course (cope after getting rejected from a job appl in under 2 hours /hj) https://t.co/vEGX1sxxND",1,0,97.0
217,AmritConsultan2,2023-03-02 17:41:44+00:00,0,LinkedIn,"We are urgent hiring for Hr #hrrecruiter #experience #hiring #mba #hr #fresher
Qualification - Graduation/ MBA
Location- Bhopal
CTC - Up to 25000/-
Employment Time: full time
Experience Required- fresher/ experience 
Gender: male or female (both) can appl…https://t.co/Gy8NIhQPt2",0,0,14.0
218,amipolymerindia,2023-03-02 17:36:38+00:00,1,Twitter Web App,"Team APPL has been overwhelmed 😇 by the visit of the honorable Transport Minister of UP, Shri Daya Shankar Singh Ji, at our booth at the India Solar and EV Expo. Along with appreciating Ami's Made in India initiative. 
#IndiaSolarExpo #lucknowexpo #solarindustry #renewableenergy https://t.co/a5S87Vp7OX",0,0,24.0
219,lesbosfortaylor,2023-03-02 17:35:59+00:00,3,Twitter for iPhone,are you team 😮‍💨😮‍💨/appl or team 😮‍💨😮‍💨/sams,0,1,29.0
220,anesbossi,2023-03-02 17:31:38+00:00,0,Twitter for iPhone,"$APPL is so ass today bro, ruining spy’s movement.",0,0,41.0
221,lesbianyumiz,2023-03-02 17:30:33+00:00,2,Twitter for Android,/appl,1,0,18.0
222,CryptoTreeMap,2023-03-02 17:00:02+00:00,0,cryptotreemap,"https://t.co/t6kVcSK6IH

Stock market:
$CRM +11.32% 🚀
$NESN.SW +2.03% 📈
$BHP +1.87% 📈
$ADBE +1.81% 📈

$TSLA -7.11% 📉
$BAC -2.37% 📉

#CRM #NESN.SW #BHP #ADBE #TSLA #BAC #TSLA #APPL #stocks #trading #investing https://t.co/RREcb9T7p9",0,0,116.0
223,Smith28301,2023-03-02 16:58:02+00:00,0,Twitter Web App,"Options + Stock Alerts
Discord link below

https://t.co/ZBTRgq18CE

$APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO  $CARV $SPY $SOLO $W $JAGX $INO  $BYFC $TSLA $SPCE $BOXL $AAPL $AYRO $BNGO $DKNG $APPL https://t.co/QwgcnLVzjB",0,0,153.0
224,MathiasNovus,2023-03-02 16:55:42+00:00,0,Twitter for Android,$APPL and $GOOG should do something about this. The problem is not in the device. it's in the apps. https://t.co/8DbHVUXt2P,0,0,14.0
225,FrenchMajesty,2023-03-02 16:46:06+00:00,1,Twitter for iPhone,"@travismcpeak @frantzfries (Now granted they are moving some stuff in-house after ~2 decades but still)

The answer is APPL figured out how to put these available components together in a better way than others. It will be the same with AI. Some will make better products w/ the exact same APIs",0,0,15.0
226,rsdntevils,2023-03-02 16:39:17+00:00,0,Twitter for iPhone,@bitchboyblues i usually i download them to my appl music but i don’t currently have a laptop 😭😭😭😭,0,1,24.0
227,Inv016,2023-03-02 16:35:01+00:00,3,Twitter Web App,"$GOOGL AT 90.08
✔️Looking for 92 -93 levels for retest of breakdown 
✔️Support is 85

$APPL $TSLA $GOOGL #NASDAQ #NASDAQ100
#stockstowatch #StocksInFocus #OptionsTrading #Options #Optionselling #optionstrade #AdaniEnterprises #AdaniGroup https://t.co/Lc9tMkcagK",2,0,876.0
228,Smith28301,2023-03-02 16:33:41+00:00,0,Twitter Web App,"Most profitable trading community

Discord 👇👇👌

https://t.co/ZBTRgq18CE

$KODK $UAVS $GNUS  $APPL $BIOC $BIOL $IBIO $KTOV $BNGO $PHUN $BOXL $HMHC $AYRO $TSLA $NOVN $NIO $RRD $MARA $BKYI $ADMP $DKNG $OAS $XELA $BNGO $CHFS $ATNM $ABIO https://t.co/ZlGgqmN9xn",0,0,384.0
229,beinaction,2023-03-02 16:33:20+00:00,0,Twitter Web App,"@StockMarketNerd TikTok did 
(with some help from $APPL) 
&amp; some self inflicted pain, 
kill $META",0,0,57.0
230,Clemalex69830,2023-03-02 16:31:57+00:00,0,Artur'In,"[REPRISE D'ENTREPRISE]
Lors d'une #Transmission subie ou anticipée, les parts ou actions d'une société peuvent être exonérées de #DroitdeMutation seulement si elles respectent les conditions du ""#PacteDutreil"" 🏢 Zoom avec 3 articles sur l'appl https://t.co/3upHEMpmV7 https://t.co/zG0CgWnHkk",0,0,3.0
231,Inv016,2023-03-02 16:29:49+00:00,5,Twitter Web App,"#DOWJONES 102 points up at 32764
Trying for 33000 to complete its pattern

$APPL $TSLA $GOOGL #NASDAQ #NASDAQ100
#stockstowatch #StocksInFocus #OptionsTrading #Options #Optionselling #optionstrade #AdaniEnterprises #AdaniGroup https://t.co/medv5smYDm",2,0,1326.0
232,kilakamfetamean,2023-03-02 16:20:15+00:00,1,Twitter for iPhone,Blacked out at appl*bees last night 🤦‍♀️ woke up and I see their pint beer glass on my table 😭 whyyy am I like this,0,0,47.0
233,appl_juice70,2023-03-02 16:19:24+00:00,0,Twitter for iPhone,@TheGiantsWire Half chub,0,0,51.0
234,Kartik10081,2023-03-02 16:17:12+00:00,2,Twitter for iPhone,"$APPL what is this 😂🤔🤦🏻‍♂️
#spx https://t.co/sRJoOF3vXq",0,1,268.0
235,Pierce_Trades,2023-03-02 16:10:04+00:00,0,Twitter for iPhone,$Appl someone woke up and said “I’m gonna trade Apple today.” 🥴 $spy still chopping up for now https://t.co/B9cl0tlgSx,0,0,55.0
236,JimboPierce,2023-03-02 16:09:15+00:00,1,Twitter for iPhone,@daarkmaagician Look at appl either consolidating or about to drop,0,0,48.0
237,TechGeneration9,2023-03-02 16:06:11+00:00,0,Blog2Social APP,"Un aggiornamento di iPad Pro potrebbe essere imminente se è confermata ciò che sembra essere una perdita accidentale d informazioni segrete da parte di Appl.

https://t.co/mRYUMOtrj9 https://t.co/m5H9u4PLAo",0,0,3.0
238,cryptowise_fin,2023-03-02 16:01:37+00:00,0,Plethora_Analysis,"Trending #Apple News 🤓

Apple blocks ChatGPT-powered email app update

#cryptonews #crypto #cryptocurrency $APPL #APPL

Follow for more 👇 https://t.co/0fkhJDPpfD",0,0,32.0
239,cryptowise_fin,2023-03-02 16:01:30+00:00,0,Plethora_Analysis,"Trending #Apple News 🤓

Apple Blocks ChatGPT-Powered Feature Planned for iOS App BlueMail

#cryptonews #crypto #cryptocurrency $APPL #APPL

Follow for more 👇 https://t.co/SFCQh3LAWl",0,0,35.0
240,cryptowise_fin,2023-03-02 16:01:23+00:00,0,Plethora_Analysis,"Trending #Apple News 🤓

Investors, Stop Worrying: Apple Isn't Like Other FAAMG Stocks (NASDAQ:AAPL)

#cryptonews #crypto #cryptocurrency $APPL #APPL

Follow for more 👇 https://t.co/xnImRUMbKz",0,0,23.0
241,kansutayou,2023-03-02 15:52:41+00:00,0,Twitter for iPhone,"@appl_ehp こんばんは、夜分遅くに失礼いたします。
お返事並びにご了承くださりありがとうございます。ぜひ2:2で交換していただければと思います。
お取引に際してフォローさせていただいてもよろしいでしょうか？
この度はお取引よろしくお願いいたします。",0,1,72.0
242,khirosi01,2023-03-02 15:33:47+00:00,1,Twitter for iPhone,@appl_morning1 おやすみなさい。,0,0,9.0
243,appledeals,2023-03-02 15:32:24+00:00,0,appledeals.app,"[PR]
[Amazon ブランド] Eono(イオーノ) - Apple Watch 4/5/6/SE 40mm カバー 対応 Appl...

https://t.co/6nJJOPlMjF

75 https://t.co/gVa8kuFmr7",0,0,115.0
244,viletta888,2023-03-02 15:28:47+00:00,1,Twitter Web App,@Ran_appl 呼ばれてません,0,1,42.0
245,LifeJeffeyeB,2023-03-02 15:28:13+00:00,2,Twitter for iPhone,"Add #VAIODT at 0.143 to my investments; joining #Bitcoin, #InternetComputer, #OnyxCoin, #AlchemyPay, #Solar, and #Apple. #NewEconomyMovement (#NEM/#NXM) &amp; #Symbol (#XYM) also warrant looking into. #VAI #BTC #ICP #XCN #ACH #SXP #APPL #cryptoSpring🌱 https://t.co/wQ71pC23zd",0,1,629.0
246,vegar_wang,2023-03-02 15:24:18+00:00,2,Twitter for Android,"@squawksquare Imo. the drop shows that some stock holders (naturally) are not invested for the long term. For long term investors this presentation was super informative as it lays explains a lot how Tesla can achieve 20M yearly production, and with its energy biz reach a value &gt;APPL+ARAMCO",1,1,92.0
247,gezuz37421227,2023-03-02 15:22:19+00:00,0,Twitter Web App,"wenn der staat(big tech micros..appl. met.. googl..) alles kontrolliert hilft eine gesichtsmaske
https://t.co/MfZLr6q7MH",0,0,6.0
248,appl_morning1,2023-03-02 15:10:51+00:00,9,Twitter Web App,"#おやすみトレイン
おやすみなさい🍃
少し風の勢いが弱まり始めたな https://t.co/GG2Qa6aWmP",0,1,155.0
249,looo0305,2023-03-02 15:06:05+00:00,0,Twitter for iPhone,@wxsaana donc tu vas plus m’appl à 5h du mat pour des full face ?,0,0,19.0
250,CryptoTreeMap,2023-03-02 15:00:03+00:00,0,cryptotreemap,"https://t.co/t6kVcSK6IH

Stock market:
$CRM +12.53% 🚀
$NESN.SW +1.8% 📈
$601857.SS +1.52% 📈
$OR.PA +1.18% 📈

$TSLA -5.76% 📉
$BAC -2.06% 📉

#CRM #NESN.SW #601857.SS #OR.PA #TSLA #BAC #TSLA #APPL #stocks #trading #investing https://t.co/QAYSBHfttL",0,0,93.0
251,appl_morning1,2023-03-02 14:37:11+00:00,0,Twitter Web App,@JY09gami3 羽沢横浜「国大」なのに「キッズ」ステーションとはこれ如何に(^_^;),0,0,332.0
252,appl_morning1,2023-03-02 14:32:37+00:00,0,Twitter Web App,"10いいね⤴️thank you💚
相鉄直通が起こした奇跡の１つ…なんてねw",0,0,133.0
253,appl_morning1,2023-03-02 14:30:53+00:00,0,Twitter Web App,"10いいね⤴️thank you💚
今も遅延や運休が発生しているとか",0,0,72.0
254,appl_morning1,2023-03-02 14:24:07+00:00,1,Twitter Web App,"@ryoto_3035 今のところ電化区間しか訪れていないので、在来線はどこに行っても313系を見かけますw
でもそれに混ざって他形式を見ることもありますね。211系もその１つ",0,0,101.0
255,appl_morning1,2023-03-02 14:22:05+00:00,1,Twitter Web App,@kazunyan_0114 それもそう遠くない時期に、考えておきます,0,1,5.0
256,Marketgnome,2023-03-02 14:21:43+00:00,3,Twitter for iPhone,"PRE MARKET GAME PLAN! $SPY

Strong push down in pre market. 

Will add puts at a test and rejection of $394-$395 area.

May try and rest some calls around $391.50 

$TSLA $AMZN $APPL $COIN",0,1,498.0
257,appl_morning1,2023-03-02 14:19:33+00:00,1,Twitter Web App,@kz_train 渋谷駅の放送でも言ってましたね、川越線や湘南新宿ライン内での強風の影響だとか,0,1,228.0
258,appl_morning1,2023-03-02 14:16:14+00:00,1,Twitter Web App,"@Tokyu3020_Luca やっぱりネタにしやすいですね🦐
そして唐突な「しゃけだー」で吹きましたw",0,0,17.0
259,edwardmartin88,2023-03-02 14:09:29+00:00,2,Twitter for iPhone,@Maxwell_Maher Appl,0,0,220.0
260,stockoftraders1,2023-03-02 13:50:51+00:00,0,Twitter Web App,"We provide high-quality alerts with an impeccable track record. 

https://t.co/juBvm77VoL

$SNDL $LCID $PLTR $SQ $BA $F $PLUG $SHIB.X $APPL https://t.co/ICKEaw3EOB",0,0,129.0
261,Gormogons,2023-03-02 13:36:29+00:00,20,Twitter Web App,"GP If the Supreme Court ""just appl[ies] the law,"" it will strike down Biden's laughably unconstitutional action.

The only thing thing that might save Biden's unconstitutional act is a lack of standing, which Justices Barrett and Kavanaugh appeared to focus on.",4,8,1905.0
262,CosmicBarrage,2023-03-02 13:32:49+00:00,0,Twitter for iPhone,@Fried_Melons @mrpeace360 @DeekeTweak Right because Sony gets a pass. They are viewed as the appl of the gaming industry. Passable hardware with a large locked down user base that literally can’t go anywhere else and enjoy their products..,0,1,13.0
263,pelics3,2023-03-02 13:14:41+00:00,0,Twitter for Android,tongong resume at appl letter 'to,0,0,27.0
264,appl_juice42,2023-03-02 13:05:27+00:00,60,Twitter Web App,too tired to draw gn https://t.co/XtUYzwJVFH,7,0,972.0
265,Jeff_SKI_Kinsey,2023-03-02 13:05:06+00:00,0,Twitter for iPhone,"True of any publicly traded company. For years, $APPL would blow away the Quarterly numbers and its stock would go down.",0,0,70.0
266,TradingXtraders,2023-03-02 13:02:09+00:00,0,Twitter Web App,"today's lowest news sentiment stocks
 under S&amp;P500 Explore stock sentiments 

👉https://t.co/LnEIH7DIbj

$APT $JAKK $DYNT $SPV $LMND  $W $JAGX $T $INO  $BYFC $TSLA $SPY $BOXL $AAPL $AYRO $BNGO $DKNG $APPL https://t.co/D5OTm4WQyP",0,0,186.0
267,denovan,2023-03-02 12:54:05+00:00,0,Twitter for iPhone,"Please get rid of the APPL, let the market decide and let SMEs participate in open tenders directly with healthcare facilities. https://t.co/SQAFApiQVP",0,0,13.0
268,ryoto_3035,2023-03-02 12:53:21+00:00,1,Twitter for iPhone,@appl_morning1 東海管内行ったことないな。,0,1,70.0
269,JohnForReals,2023-03-02 12:42:26+00:00,0,Twitter for Android,@KrishnaM29 @Tesla_GTownTX @garyblack00 They don't need to prove it yet. They have not announced a vehicle in that price range yet. So why are all these folks trying to make them announce a vehicle when it us not yet time to do so? Who is asking APPL to release a $100 iPhone?,0,0,11.0
270,investingnrd,2023-03-02 12:40:27+00:00,13,Hypefury,"TL;DR

Apple $APPL
Coca-Cola $KO
Kraft Heinz $KHC
Chevron Corp $CVX
Bank of America $BAC
American Express $AXP
Occidental Petroleum $OXY",1,1,1716.0
271,investingnrd,2023-03-02 12:40:26+00:00,13,Hypefury,"7. Apple ($APPL)

Portfolio Share - 40.8%
Amount - $133 Billion",1,1,1614.0
272,balkangunlugu,2023-03-02 12:20:48+00:00,0,IFTTT,"RT @aasesli: Emeklilikte yaşa takılanlar konusundaki yasa meclisten geçti. Peki bundan sonra ne olacak? 

🎙️ AA Muhabiri Özcan Yıldırım hem sürecin nasıl ilerleyeceğini hem de vatandaşların neler yapacağını anlattı

Spotify: https://t.co/ASux8SFFBi
Appl… https://t.co/sSriccCycl",0,0,41.0
273,Beverly97739735,2023-03-02 12:19:53+00:00,0,Twitter Web App,$APPL Everyone is Buying the Dip Right Now.Hoarding Shares-  https://t.co/5eXBC1yW6b,0,0,14.0
274,FilmingChicago,2023-03-02 12:05:47+00:00,0,Chicago Filming Locations,RUSTING - STUDENT SHORT FILM filming at 1611-1711 N HALSTED ST MAR 12 2023. Permit #1789278 Status: OPEN - INCOMPLETE APPL.,0,0,220.0
275,FilmingChicago,2023-03-02 12:05:36+00:00,0,Chicago Filming Locations,THE CHI filming at 1-45 E 58TH ST MAR 7 2023 TO MAR 9 2023. Permit #1790819 Status: OPEN - INCOMPLETE APPL.,0,0,116.0
276,FilmingChicago,2023-03-02 12:05:35+00:00,0,Chicago Filming Locations,THE CHI filming at 5828-5900 S WABASH AVE MAR 7 2023 TO MAR 9 2023. Permit #1790819 Status: OPEN - INCOMPLETE APPL.,0,0,120.0
277,FilmingChicago,2023-03-02 12:05:34+00:00,0,Chicago Filming Locations,THE CHI filming at 45-60 E 59TH ST MAR 7 2023 TO MAR 9 2023. Permit #1790819 Status: OPEN - INCOMPLETE APPL.,0,0,133.0
278,FilmingChicago,2023-03-02 12:05:34+00:00,0,Chicago Filming Locations,THE CHI filming at 5800-5828 S WABASH AVE MAR 7 2023 TO MAR 9 2023. Permit #1790819 Status: OPEN - INCOMPLETE APPL.,0,0,125.0
279,FilmingChicago,2023-03-02 12:05:33+00:00,0,Chicago Filming Locations,THE CHI filming at 100-101 E 58TH ST MAR 7 2023 TO MAR 9 2023. Permit #1790819 Status: OPEN - INCOMPLETE APPL.,0,0,118.0
280,FilmingChicago,2023-03-02 12:05:32+00:00,0,Chicago Filming Locations,THE CHI filming at 5800-5828 S MICHIGAN AVE MAR 7 2023 TO MAR 9 2023. Permit #1790819 Status: OPEN - INCOMPLETE APPL.,0,0,104.0
281,FilmingChicago,2023-03-02 12:05:32+00:00,0,Chicago Filming Locations,THE CHI filming at 5831-5900 S WABASH AVE MAR 7 2023 TO MAR 9 2023. Permit #1790819 Status: OPEN - INCOMPLETE APPL.,0,0,116.0
282,appl_juice42,2023-03-02 12:03:36+00:00,6,Twitter Web App,dave strider content creator🤔,2,0,251.0
283,appl_ehp,2023-03-02 12:03:00+00:00,0,Twitter for iPhone,"@kansutayou はじめまして、こんばんは。お声掛けくださりありがとうございます。
鉄虎必要数集まったため零 藍良⇔奏汰2での交換でしたら可能です。こちらの内容でよろしければぜひ交換をお願いしたいと思います。
よろしくお願い致します。",0,1,47.0
284,cryptowise_fin,2023-03-02 12:01:33+00:00,1,Plethora_Analysis,"Trending #Apple News 🤓

Apple to Invest Another €1 Billion in European Silicon Design Centre in Munich

#cryptonews #crypto #cryptocurrency $APPL #APPL

Follow for more 👇 https://t.co/0mxycUFFU2",0,0,43.0
285,cryptowise_fin,2023-03-02 12:01:26+00:00,1,Plethora_Analysis,"Trending #Apple News 🤓

Apple doubles its $1 billion investment in German R&amp;D

#cryptonews #crypto #cryptocurrency $APPL #APPL

Follow for more 👇 https://t.co/zgViLVbZSt",0,0,28.0
286,cryptowise_fin,2023-03-02 12:01:20+00:00,1,Plethora_Analysis,"Trending #Apple News 🤓

Hudson Value Partners LLC Has $7.03 Million Position in Apple Inc. (NASDAQ:AAPL)

#cryptonews #crypto #cryptocurrency $APPL #APPL

Follow for more 👇 https://t.co/2Fs6ebU7Zl",0,0,26.0
287,feisty_Appl,2023-03-02 12:00:15+00:00,1,Twitter for iPhone,@living_soulmate 😭😭😂,0,0,257.0
288,feisty_Appl,2023-03-02 11:58:53+00:00,0,Twitter for iPhone,@koketso_ngoato Msaros,0,0,41.0
289,patelrakesh71,2023-03-02 11:54:07+00:00,0,Twitter for Android,"@bankofbaroda  
Appl ID DILPLWI16755227 for Personal Loan is pending from last 7 days.",0,1,17.0
290,CHiredinny,2023-03-02 11:53:45+00:00,0,IFTTT,"Canada Jobs Hiring For :

Lawyer - Jeremy M. Feuer Law Corporation | CA HIREDINNY

Jeremy M. Feuer Law Corporation is seeking an associate lawyer with experience in wills and estate work. The successful candidate will have two to five years’ experience and a desire ...

Appl…",0,0,4.0
291,Bnolt5,2023-03-02 11:50:18+00:00,27,Twitter for iPhone,"$trka ready to fly. 200MA has been crossed.

$tsla $sidu $appl https://t.co/2pETQwGot8",5,2,2538.0
292,Smith28301,2023-03-02 11:49:53+00:00,1,Twitter Web App,"Options + Stock Alerts
Discord link below

https://t.co/ZBTRgq18CE

$APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO  $CARV $SPY $SOLO $W $JAGX $INO  $BYFC $TSLA $SPCE $BOXL $AAPL $AYRO $BNGO $DKNG $APPL https://t.co/NOecgU6qIA",0,0,97.0
293,Min22028901,2023-03-02 11:40:40+00:00,2,Twitter for Android,"February portfolio update:

$TSLA, $NVDA, $AMD, $APPL,
$WOLF, $FLNC, $CPNG, $DECK

and small amount of dividend names like $JNJ, $KO, $UNH ...",0,0,391.0
294,Smith28301,2023-03-02 11:32:45+00:00,1,Twitter Web App,"Most profitable trading community

Discord 👇👇👌

https://t.co/ZBTRgq18CE

$KODK $UAVS $GNUS  $APPL $BIOC $BIOL $IBIO $KTOV $BNGO $PHUN $BOXL $HMHC $AYRO $TSLA $NOVN $NIO $RRD $MARA $BKYI $ADMP $DKNG $OAS $XELA $BNGO $CHFS $ATNM $ABIO https://t.co/qG7zxv6rUh",0,0,298.0
295,plazynoodles,2023-03-02 11:26:19+00:00,0,Twitter for iPhone,@appl_juice42 😭 wtf,0,1,154.0
296,appl_juice42,2023-03-02 11:25:36+00:00,3,Twitter Web App,I am asking this for a reason I promise,0,0,155.0
297,networkspapers,2023-03-02 11:08:06+00:00,0,New articles in Network Science,"Appl. Netw. Sci.: Integrated twitter analysis to distinguish systems thinkers at various levels: a case study of COVID-19
https://t.co/yt2Dr9zavm",0,0,169.0
298,kazunyan_0114,2023-03-02 10:52:50+00:00,1,Twitter for Android,@appl_morning1 浜松まできな〜,0,1,8.0
299,skdAAP,2023-03-02 10:52:40+00:00,8,Twitter for Android,"I was registered as a professional in V3 portal with my email id- casangram.das@gmail.com However, in V3 portal, I am unable to update my profile as a business user and attach dsc. Also forms filed in V2 portal is not showing under V3 Appl history
@MCA21India @HelpdeskMCA21V3",2,3,581.0
300,takumasa39,2023-03-02 10:50:21+00:00,233,Twitter for iPhone,"筋トレにより女性の腹部皮下脂肪が減少するメカニズムを検証したJ Appl Physiolの報告。
https://t.co/ISVT6WWtzW

スクワットなどの全身性トレーニングにより成長ホルモンやエピネフリン、ノルエピネフリンが放出され、腹部の局所的な脂肪分解が促進する可能性が示唆されたとのこと。",37,0,25481.0
301,kz_train,2023-03-02 10:45:25+00:00,1,Twitter for iPhone,@appl_morning1 強風の影響ですかね（大宮行ということは川越線直通は中止しているとこか）,0,2,926.0
302,toyokotoshi,2023-03-03 23:57:46+00:00,5,Twitter Web App,"HEAT MAP-US major Index / Stocks (2023.03.03) 

https://t.co/wkb8iQUw1j 

#米国株 #ヒートマップ #株式投資 #米国株投資 #米国株ヒートマップ #アメリカ株  #VTI #VOO #QQQ #VT #GOOGL #APPL #高配当 #ETF #投資初心者 #投資家と繋がりたい  #投資家さんとつながりたい #投資初心者と繋がりたい https://t.co/cKBoK367fd",0,0,147.0
303,ThunderousAppl3,2023-03-03 23:57:07+00:00,8,Twitter for iPhone,@Wmb_Bravo @RepThomasMassie A representative that doesn’t think government should rule your life? Crazy!,0,0,31.0
304,atomiccanonAPPL,2023-03-03 23:52:16+00:00,0,Twitter for iPhone,8×3=26　8×7=53が昨日からずっとツボってる　人がバグるってるのを見るのが好きなので,0,0,99.0
305,SCamara18,2023-03-03 23:51:30+00:00,0,Twitter Web App,IN https://t.co/ESrnGuUJro,0,0,4.0
306,Pin3appl3princ3,2023-03-03 23:50:43+00:00,1,Twitter for iPhone,@Nami_Miyahara Now this… I like this.,0,0,43.0
307,atomiccanonAPPL,2023-03-03 23:46:50+00:00,0,Twitter for iPhone,空の………青…………………,0,0,106.0
308,atomiccanonAPPL,2023-03-03 23:46:19+00:00,0,Twitter for iPhone,彼の根源……………孤独に寄り添う人……………………………ひとりじゃないと歌う人………………………,0,0,99.0
309,kz_train,2023-03-03 23:44:19+00:00,1,Twitter for iPhone,"@appl_morning1 あと、京浜東北根岸線 桜木町行
            京浜東北根岸線  磯子行
ですね",0,0,27.0
310,SCamara18,2023-03-03 23:43:39+00:00,0,Twitter Web App,HAD https://t.co/Z0mIx4zrrL,0,0,6.0
311,MrHyde_trading,2023-03-03 23:40:05+00:00,1,Twitter Web App,"LIVE NOW - free ticker requests
#bitcoin #nasdaq #ASX $APPL $MSFT $COST
https://t.co/D96dcaXMvo",0,0,66.0
312,SCamara18,2023-03-03 23:37:36+00:00,0,Twitter Web App,SUNDE https://t.co/36dqmMwvxX,0,0,20.0
313,Applesket,2023-03-03 23:37:26+00:00,0,Twitter for iPhone,"@GRAVEHOPP1877 However after lock myself in w my wife and turn, a lot of time goes by and food runs out for my daughter and she leaves the house looking for us and gets eaten and the hunter finds her doll or something idk man why did she leave the house…",0,0,40.0
314,Appl_am_Apple,2023-03-03 23:36:23+00:00,0,Twitter Web App,@Stefans_Tweety *dass Plagiat …,0,0,4.0
315,Applesket,2023-03-03 23:36:22+00:00,1,Twitter for iPhone,@GRAVEHOPP1877 This me writing a note after i lock my wife in the cellar cuz shes turned into a beast and i feel myself slowly turning too so i write a note to whatever hunter will find it to look after my daughter and go into the cellar and kill me and my wife,0,1,47.0
316,Appl_am_Apple,2023-03-03 23:35:48+00:00,1,Twitter Web App,"@Stefans_Tweety Btw Seepocken: Ich finde es ja immer noch lustig, dass die Möglichkeit des Plagiats diskutiert wird, denn – Herrschaft – einfach alles stimmt nicht. Syntax z.b",0,1,28.0
317,atomiccanonAPPL,2023-03-03 23:35:05+00:00,0,Twitter for iPhone,本来アラームに抗わなければ起きられるというね……,0,0,90.0
318,SCamara18,2023-03-03 23:34:38+00:00,0,Twitter Web App,TEMPER https://t.co/Mmu4kQJf0c,0,0,7.0
319,atomiccanonAPPL,2023-03-03 23:32:47+00:00,0,Twitter for iPhone,5時間ぴったり寝たかも,0,0,88.0
