,User,Date Created,Number of Likes,Source of Tweet,Tweet,ReTweet Count,Reply Count,View Count
490,EnaHouwa7,2023-03-04 23:38:31+00:00,0,Twitter Web App,@TreatsBot $paw #paw #altcoin https://t.co/hvWLE1e8XN,0,0,
491,CryptoNFTs777,2023-03-04 23:38:11+00:00,1,Twitter for Android,"Just sold all my $GLQ biggest scam ever 
Max supply increased by %30 
From 500M to 650M 💩
No answers from the team or admin, and the basic ingeneer is out from the project.
#glqscam #altcoins #altcoin #crypto #AI #AIcrypto #cryptos #glqusdt #glqusd #bitcoin #btc #btcusdt #Kucoin",0,0,281.0
492,caogiaphowall,2023-03-04 23:38:06+00:00,0,Twitter for Android,@Culi9991 chờ bắt altcoin,0,1,464.0
493,SmashBoxnow,2023-03-04 23:37:39+00:00,24,Twitter for iPhone,@9NewsSyd @KellyCHughes_ Recently got a booster did he?,0,0,258.0
494,EdithHillss,2023-03-04 23:37:35+00:00,0,Twitter for iPhone,Shiba Inu's highly anticipated shibarium earns support from Binance-backed gaming altcoin VOXEL.,0,0,4.0
495,EnaHouwa7,2023-03-04 23:37:21+00:00,0,Twitter Web App,@TreatsBot $PAW #PAW #altcoin https://t.co/NwVbfmTEyC,0,0,1.0
496,treashcot58,2023-03-04 23:37:19+00:00,0,Twitter Web App,"@TreatsBot $PAW #PAW #altcoin

#pawarmy #airdrop https://t.co/tbraU8IeEG",0,0,5.0
497,BravoCosto,2023-03-04 23:36:25+00:00,1,Twitter for iPad,@Altcoin_Edge https://t.co/55fAGV8M7E,0,1,27.0
498,soddiq5,2023-03-04 23:35:43+00:00,0,Twitter for Android,@TreatsBot #paw $paw #altcoin https://t.co/halSY5ynUA,0,0,1.0
499,roccodallas,2023-03-04 23:35:09+00:00,0,dlvr.it,AAVE fell to a key demand zone – Is shorting too risky?  https://t.co/plgvn62Dtt #Altcoin #Analysis #HideCryptopanic #News https://t.co/4N3YsHl8lX,0,0,8.0
500,soddiq5,2023-03-04 23:35:06+00:00,0,Twitter for Android,@TreatsBot #paw $paw #altcoin https://t.co/9fFZoCBUrC,0,0,1.0
501,SmashBoxnow,2023-03-04 23:34:57+00:00,1,Twitter for iPhone,@crypto_birb She’s lip syncing 100%,0,0,75.0
502,KryptoInsider1,2023-03-04 23:34:54+00:00,1,Twitter for Android,@CryptoZoroo @Altcoin_Gold 💪,0,0,9.0
503,AltcoinPsycho,2023-03-04 23:34:25+00:00,277,Twitter for iPhone,"Why are people on this app so concerned with what others do?

So many of you would be 10x happier if you just focused on yourselves",28,38,39973.0
504,soddiq5,2023-03-04 23:34:12+00:00,0,Twitter for Android,"@TreatsBot To shilling
#paw $paw #altcoin",0,0,1.0
505,soddiq5,2023-03-04 23:33:39+00:00,0,Twitter for Android,@TreatsBot #paw $paw #altcoin https://t.co/R5fOeOXJxm,0,0,1.0
506,Altcoin_Track,2023-03-04 23:33:32+00:00,1,Altcoin Track,"Shiba Inu's Highly Anticipated Shibarium Earns Support From Binance-Backed Gaming Altcoin

A gaming altcoin backed by digital asset exchange Binance is throwing its weight behind the...

https://t.co/51TtxAofCq",0,2,58.0
507,kda_khaleesi,2023-03-04 23:33:29+00:00,7,Twitter for iPhone,@Altcoin_Edge Very nice thread 👏 https://t.co/ABZ2RGnqgO,1,0,217.0
508,eddieasuzu88,2023-03-04 23:33:27+00:00,0,Twitter for Android,"@TreatsBot To checkout the neighbours courtyard 

$PAW #PAW #altcoin",0,0,11.0
509,AliiDefi,2023-03-04 23:33:26+00:00,9,Twitter for Android,"Its 2023 do you still use uniswap and 1inch?

Stop using $uni and $inch for your #altcoin swaps, they're ROBBING YOU BLIND 😤",1,1,336.0
510,CryptoZoroo,2023-03-04 23:33:21+00:00,2,Twitter for Android,@Altcoin_Gold @KryptoInsider1 Yep We have survived,0,1,43.0
511,soddiq5,2023-03-04 23:33:16+00:00,0,Twitter for Android,@TreatsBot #paw $paw #altcoin https://t.co/rWJX536cZw,0,0,1.0
512,SolowillsJ,2023-03-04 23:32:38+00:00,0,Twitter for Android,"@TreatsBot To get to the other side

$PAW #PAW #altcoin",0,0,3.0
513,eddieasuzu88,2023-03-04 23:32:08+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin https://t.co/bHhWaWbG8B,0,0,8.0
514,SmashBoxnow,2023-03-04 23:31:29+00:00,0,Twitter for iPhone,@goodfoodgal Who is this clown?,0,0,12.0
515,eddieasuzu88,2023-03-04 23:31:10+00:00,1,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/DCvryEb5ol,1,0,38.0
516,GaloogaEth,2023-03-04 23:31:07+00:00,3,Twitter for iPhone,@Altcoin_Edge Yes @Altcoin_Edge I think they might be https://t.co/Ajq6WhCaZd,0,1,126.0
517,DegemsAltcoin,2023-03-04 23:30:55+00:00,2,Twitter Web App,@CxKnightxxx @Pentosh1 https://t.co/QSaO0lQhVE,0,0,9.0
518,ExaltedFoks,2023-03-04 23:30:47+00:00,1,Twitter for iPhone,@altcoin_tycoon salute,0,0,74.0
519,RifainAP,2023-03-04 23:29:45+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin https://t.co/0dkETamvJV,0,0,9.0
520,RifainAP,2023-03-04 23:29:14+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin https://t.co/XNTe9kzf67,0,0,10.0
521,SmashBoxnow,2023-03-04 23:29:09+00:00,0,Twitter for iPhone,@DVATW An irrelevant fat man.,0,0,
522,RifainAP,2023-03-04 23:28:31+00:00,0,Twitter for Android,"@TreatsBot to get across the street
$paw #paw #altcoin",0,0,11.0
523,xqeuuiyn,2023-03-04 23:28:20+00:00,0,Twitter for Android,"@hoteliercrypto hu kalo bitcoin adalah uang, apa altcoin juga termasuk uang?",0,1,284.0
524,Karijelinek,2023-03-04 23:27:21+00:00,891,Twitter for iPhone,Clear Chain Life Company where cryptocurrency meets life insurance.  Watch and learn.. 🤫 we taking over #TheFirstEver #CCLC #altcoin #bitcoin #crypto https://t.co/QTFRJQPhra,176,46,179115.0
525,hodlsats,2023-03-04 23:27:08+00:00,0,TwinyBots,Saw this in London 👀 #Bitcoin #altcoin via https://t.co/OKUuUE6cU1 https://t.co/p245B0YCD5,0,0,13.0
526,bhosznyljhe,2023-03-04 23:26:25+00:00,0,Twitter Web App,@TreatsBot Ayam berokok  $PAW #PAW #altcoin,0,0,12.0
527,1_significantly,2023-03-04 23:26:11+00:00,0,Twitter for iPhone,"@TheArtOfTomas @SovrynM @rootstock_io @SovrynBTC I’d be ok with Taro if there was no altcoin, or if the altcoin was just a proxy for bitcoin like L-BTC is.",0,1,23.0
528,Majorgbamo,2023-03-04 23:26:03+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin,0,0,3.0
529,DecenTrading,2023-03-04 23:25:17+00:00,0,Decentrading App,"TOP Altcoin Performer (CRUST Crypto Review) - 
https://t.co/HIiDpUhnzt -https://t.co/9uetJ7t9p7

Everybody wants to get the low cap gem that everybody's talking about. Well, sometimes you go on the surface of the earth... https://t.co/hsGGpz61Da",0,0,11.0
530,AliceCossett,2023-03-04 23:24:59+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin https://t.co/ubVtsymVfi,0,0,6.0
531,AliceCossett,2023-03-04 23:24:14+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin https://t.co/Cf8uNKwZ88,0,0,7.0
532,SmashBoxnow,2023-03-04 23:23:31+00:00,0,Twitter for iPhone,@DVATW Ooga booga,0,0,4.0
533,altcoin_tycoon,2023-03-04 23:22:52+00:00,1,Twitter for iPhone,@ExaltedFoks Put in ~25 miles this week https://t.co/zNqe54pXwP,0,1,32.0
534,Itz_Westernbay,2023-03-04 23:21:42+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/uWJ54zkJLq,0,0,3.0
535,frdcgdss,2023-03-04 23:21:38+00:00,0,Twitter for Android,"#btc ile en tepede tanıştım valla bu kadar canım yanmadı. Bu kadar da #altcoin kere basilmaz ki.
#wing sattım. Daha da aşağı salarsa #burger e ekleme yapacağım 
#Bitcoin #eth",0,1,177.0
536,ngovanlang2006,2023-03-04 23:20:34+00:00,0,Twitter Web App,@TreatsBot $paw #paw #altcoin,0,0,7.0
537,DaguimolRose,2023-03-04 23:20:22+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin https://t.co/zDvcjzd50W,0,0,10.0
538,BabateJonathan,2023-03-04 23:20:16+00:00,0,Twitter for iPhone,@TreatsBot $paw #paw #altcoin https://t.co/3Tim1SZ5RB,0,0,6.0
539,GildedToken,2023-03-04 23:20:07+00:00,9,Twitter Web App,"GILDEDTOKEN HAS BEEN UPDATED AND IS NOW LIVE! Come view the newly designed (and mobile-friendly) psychedelic token website. ($GILD)
At https://t.co/P3P1SOHrwf

#altcoin #altcoins #Ethereum #ETH #BTC #Bitcoin #Cryptocurency #psychedelics #altcoins2023 #Website #gildedtoken #GILD",2,3,333.0
540,Itz_Westernbay,2023-03-04 23:19:15+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin https://t.co/wiQgOqEpCK,0,0,2.0
541,Altcoin_Edge,2023-03-04 23:18:58+00:00,1,Twitter Web App,@audazityNFT yee boi,0,1,8.0
542,BabateJonathan,2023-03-04 23:18:55+00:00,0,Twitter for iPhone,@TreatsBot $paw #paw #altcoin https://t.co/hvZGXNM9jY,0,0,4.0
543,Plan_DeFi,2023-03-04 23:18:09+00:00,3,Twitter Web App,"@davidgokhshtein #NFT = @TickledPicklez 
#altcoin = $RNDR",0,1,670.0
544,MgkMshrmBrkfst,2023-03-04 23:18:07+00:00,2,Twitter for iPhone,"@jimmysong bitcoin is the altcoin compared to #monero, but even then its not on alternative",0,2,148.0
545,Itz_Westernbay,2023-03-04 23:17:52+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin https://t.co/DfglBegseR,0,0,1.0
546,AltcoinAcad_EN,2023-03-04 23:17:51+00:00,3,Twitter for iPhone,@DaveTheta @MIshateranaja @cultbearsdao @DotSamaHub @moonbeam @AstarNetwork You might have the polar pirate but I have the king:-),0,0,22.0
547,Itz_Westernbay,2023-03-04 23:17:25+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/dUgmuFF6Y5,0,0,
548,AltcoinAcad_EN,2023-03-04 23:17:06+00:00,2,Twitter for iPhone,@Donceptdefi Pigs do fly!,1,0,111.0
549,AltcoinMKD,2023-03-04 23:16:40+00:00,0,Twitter Web App,@DiMithril НИП Нова Македонија 🤣,0,0,132.0
550,AltcoinAcad_EN,2023-03-04 23:16:37+00:00,1,Twitter for iPhone,@cryptobull3232 👊,0,0,11.0
551,nftseekers,2023-03-04 23:15:43+00:00,2,Twitter Web App,"Which coin your buying ?

#Altcoin #crypto",2,4,59.0
552,EverwellB,2023-03-04 23:15:38+00:00,0,Twitter for Android,@TreatsBot #Paw $Paw #altcoin https://t.co/UkzowotRgU,0,0,11.0
553,Itz_Westernbay,2023-03-04 23:15:16+00:00,0,Twitter for Android,"@TreatsBot To get to the other side 
$PAW #PAW #altcoin",0,0,3.0
554,billyrestey,2023-03-04 23:14:58+00:00,0,Twitter for iPhone,@Altcoin_Edge 🫡,0,0,6.0
555,cryptorosetta,2023-03-04 23:14:55+00:00,7,Twitter for iPhone,"Free USDT !

Check out the video below ⬇️ 

https://t.co/EcD6RM3GUU

#Crypto #crypto #cryptocurrencies #MetaverseNFT #NFT #Bitcoin #BTC #ETH #Ethereum #altcoin #altcoingem #metawin #win #COMPETITION #prize https://t.co/wtgwGHK7Aa",0,1,111.0
556,Itz_Westernbay,2023-03-04 23:14:35+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/NvcjXctCfA,0,0,3.0
557,AltcoinRadarYT,2023-03-04 23:14:05+00:00,6,Twitter for Android,"Daily #Crypto Poll #54

Which group of these #altcoins would you prefer to HODL long-term?",0,1,389.0
558,ccointurk,2023-03-04 23:13:33+00:00,0,dlvr.it,Resmi Olarak Açıklandı! O #Altcoin İçin Beklenen Haber Geldi! 3'ncü Sürüm Nisan'da Geliyor! https://t.co/lCzRRPZR62,0,0,25.0
559,AgarahM,2023-03-04 23:10:52+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/mYLp2PgSeN,0,0,11.0
560,AltcoinMKD,2023-03-04 23:10:47+00:00,0,Twitter Web App,@StevanoAna @Fortiifikacija А што стана со Амазон ? Може сега да нарачаме леб преку Амазон ?,0,0,9.0
561,AltcoinMiyagi,2023-03-04 23:10:47+00:00,32,Twitter Web App,"Well well well... Looking back on this tweet! $KAS

What a journey so far! This is why you have an idea and you execute it!

Big conviction play and i'm sure this is going to be an easy 100x!!!

Miyagi 🔮",3,3,2306.0
562,Fuad105504101,2023-03-04 23:10:25+00:00,9,Twitter for Android,"$Jup to $1. 

Impossible? Go and research @JUP_Project!

#jupiter #altcoin #coinbase #btc       #bnb    #eth #ada #lunc #xrp #doge #ltc #matic #JASMY #Bitcoin #Etherium https://t.co/UOBbc00HpE",0,3,783.0
563,arif_nurihsan,2023-03-04 23:10:22+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/sGPKQsFzj1,0,0,8.0
564,AgarahM,2023-03-04 23:09:44+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/mOI86BC6pD,0,0,8.0
565,rosebud14322,2023-03-04 23:08:59+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin,0,0,9.0
566,rosebud14322,2023-03-04 23:08:44+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin,0,0,10.0
567,acoindetective,2023-03-04 23:08:36+00:00,0,dlvr.it,Shiba Inu's Highly Anticipated Shibarium Earns Support From Binance-Backed Gaming Altcoin - The Daily Hodl $SHIB https://t.co/e0fucUEsFe,0,1,152.0
568,rosebud14322,2023-03-04 23:08:34+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin,0,0,9.0
569,DropTownSaloon,2023-03-04 23:08:33+00:00,6,droptown,"Silvergate Bank Terminates Crypto Payments Network as Shares Plunge to Record Low – Featured Bitcoin News - 

https://t.co/0wNFvoIaoQ

#Crypto #CryptoNews #CryptoTrends #NFT #NFTNews #NFTRelease #NFTDrop #AltCoin #AirDrop #NFTProject #NFTArtist  #NFTCommunity  #CNFT #CNFTC... https://t.co/PQXR4Mx4go",1,2,115.0
570,rosebud14322,2023-03-04 23:08:22+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin,0,0,9.0
571,rosebud14322,2023-03-04 23:08:13+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin,0,0,10.0
572,Masterbungot,2023-03-04 23:08:07+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/B0WmcR1s6e,0,0,7.0
573,BrianWalis45,2023-03-04 23:06:53+00:00,5,Twitter for iPhone,@Altcoin_Edge Done fade the unordinals https://t.co/l8AVJUIeS7,0,2,216.0
574,jimmysong,2023-03-04 23:06:50+00:00,177,Twitter for Android,Holding an altcoin is not self sovereign. All your tokens are really custodied by the controllers of the token and possession is theater.,21,29,12883.0
575,AgarahM,2023-03-04 23:06:36+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/eqlLL9JCZq,0,0,10.0
576,Ninya39280395,2023-03-04 23:05:55+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin,0,0,4.0
577,AltcoinSherpa,2023-03-04 23:05:53+00:00,80,Twitter for Android,"Screw ETH Denver, climbing is more fun https://t.co/wSxWYTXIAi",1,18,12885.0
578,Asianty7,2023-03-04 23:05:21+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin,0,0,1.0
579,Altcoin_Track,2023-03-04 23:05:08+00:00,0,Altcoin Track,$BAT 24h change -3.84% 🚀 #BAT,0,0,40.0
580,AltcoinSniperTA,2023-03-04 23:04:47+00:00,4,Twitter Web App,@0xStacker Depends if my girlfriend sits next to me.,0,0,145.0
581,Altcoin_Edge,2023-03-04 23:04:47+00:00,13,Twitter Web App,"Every worth Layer 1 has a bluechip #NFT collection

Ethereum had #BAYC

#Solana had #DeGods 

Bitcoin will have its bluechip #NFT collection 

Will it be #Unordinals? Let me know below⤵️⤵️",0,4,709.0
582,Altcoin_Edge,2023-03-04 23:04:46+00:00,12,Twitter Web App,"The #unordinal community is pumping.

#Yugalabs flagship sale: 12 Fold on Bitcoin is right around the corner.

The #Unordinals collection size is small.

What is dead my never die",0,2,711.0
583,Altcoin_Edge,2023-03-04 23:04:45+00:00,12,Twitter Web App,"@frankdegods 

Is it hopium?

Or a strategic move by one of the biggest movers and shakers in the #NFT space?

➡️Check out what @slamdiegozoo has to say 

https://t.co/1PrYj1oVDs",1,2,3873.0
584,Altcoin_Edge,2023-03-04 23:04:45+00:00,9,Twitter Web App,"untoshi the #Unordinal creator &amp; anon Dev's whose name tips their hat to

Satoshi Nakatomo the anon founder of the whole fucking web3 world we see today

But untoshi has links to the previously anon but now unstoppable",0,2,556.0
585,Altcoin_Edge,2023-03-04 23:04:44+00:00,11,Twitter Web App,"What's even more impressive is @billyrestey got his Unordinal 

➡️his 1/1
➡️5 eth at the time
➡️rare AF #Unordinal 

and yeeted it first into the bridge and burned it from #eth to #BTC 

Proving he is an OG",0,3,541.0
586,Altcoin_Edge,2023-03-04 23:04:44+00:00,12,Twitter Web App,"Around 270 #Unordinals have bridged/burned from #Ethereum to #Bitcoin

Creating diamond hands💎💎

Check it out here⤵️ 
https://t.co/HeS5uzxcFx",0,2,478.0
587,Altcoin_Edge,2023-03-04 23:04:43+00:00,12,Twitter Web App,"➡️Unordinals are ancient beings, who once roamed our world but have only left behind whispers.

➡️The skeletons☠️ of their past have risen.

➡️The truth about their downfall is to be revealed.",1,2,473.0
588,Altcoin_Edge,2023-03-04 23:04:43+00:00,10,Twitter Web App,"The Unordinals mint was around 3 weeks ago. 

It was decided to mint on #ETH for ease and safety 🦺

However, Unordinals are inscribed to #Bitcoin in the 45-55k range which took some skill, effort and time.

Lets dive in ⤵️⤵️",0,2,510.0
589,Altcoin_Edge,2023-03-04 23:04:42+00:00,76,Twitter Web App,"One of the 1st &amp; the original 1000 PFP collections on #Bitcoin

#Unordinals   

➡️Low Supply - 1k
➡️Top Art - I mean look at it 🔥🔥
➡️Floor skyrocketing-  1 - 2 eth in the last few hours
➡️Anon developer - linked to a young innovative famous founder

Curious? You should be⤵️⤵️ https://t.co/1M5jSbMVNl",30,13,9243.0
590,CbzasP,2023-03-04 23:03:39+00:00,0,Twitter Web App,@TreatsBot $PAW #PAW #altcoin,0,0,5.0
591,NatoshiBanamoto,2023-03-04 23:03:34+00:00,0,Twitter Web App,@TreatsBot $paw #paw #altcoin https://t.co/8e4HcgBMxS,0,0,6.0
592,DegemsAltcoin,2023-03-04 23:03:31+00:00,3,Twitter Web App,@LongOnlyChad @Cryptic_Maestro @ShibaOperators LFGGGG,0,0,4.0
593,bitcoincryptonl,2023-03-04 23:03:22+00:00,0,Posts to zwitter,"Ripple-onderzoek: Crypto gaat een belangrijke rol spelen in de ... - CryptoBenelux
https://t.co/HTPU3wnjcn

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,2,98.0
594,BSCbear100X,2023-03-04 23:03:22+00:00,0,Twitter for iPhone,@BabyDogPad Hey dm me sir📨,0,0,332.0
595,bitcoincryptonl,2023-03-04 23:03:20+00:00,0,Posts to zwitter,"Polygon lanceert langverwachte gedecentraliseerde identificatiedienst - Crypto Insiders
https://t.co/XB8nL9fbX1

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,1,74.0
596,bitcoincryptonl,2023-03-04 23:03:20+00:00,0,Posts to zwitter,"Stappen Crypto Whales uit Shiba Inu en kan SHIB nog herstellen? - Cryptonews Netherland
https://t.co/YRnxgUmH84

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,2,82.0
597,Phillip_X_,2023-03-04 23:03:19+00:00,4,twittbot.net,"#MononokeInu will continue to break records and change many lives!

Mark my words -&gt; 

#TeamMononokeA5 #Mononoke #Mononoke_Inu #altcoin #memecoins #ATH #shiba #FLOKI #nextgem #nex100 #dogecoin #ETH #Ethereum #cryptocurrencies #cryptocurrency #BTC #dogecoin",0,0,137.0
598,bitcoincryptonl,2023-03-04 23:03:18+00:00,0,Posts to zwitter,"Een eerlijke coinbase review - https://t.co/2ungtf1tbr
https://t.co/eqrniBga0k

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,1,69.0
599,bitcoincryptonl,2023-03-04 23:03:17+00:00,0,Posts to zwitter,"Amerikaanse financiële waakhond opent het vuur op https://t.co/Ph0BwDlFRW - Crypto Insiders
https://t.co/ysr341c6iV

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,1,63.0
600,bitcoincryptonl,2023-03-04 23:03:16+00:00,0,Posts to zwitter,"Zaak over belastingontduiking Michael Saylor gaat door na uitspraak rechter - Bitcoin Magazine NL
https://t.co/sdTi4Y4Qot

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,1,60.0
601,bitcoincryptonl,2023-03-04 23:03:15+00:00,0,Posts to zwitter,"Bitcoin’s inflation rate is now three times lower than U.S. dollar’s
https://t.co/o3W6pKwB5Y

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,1,76.0
602,bitcoincryptonl,2023-03-04 23:03:14+00:00,0,Posts to zwitter,"Zaak over belastingontduiking Michael Saylor gaat door na uitspraak rechter
https://t.co/GsJh3tS1Gp

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,1,49.0
603,bitcoincryptonl,2023-03-04 23:03:13+00:00,0,Posts to zwitter,"Silvergate sluit Exchange Network voor digitale assets na onrust
https://t.co/2zZWzpJUBf

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,1,51.0
604,AltcoinMiyagi,2023-03-05 23:59:42+00:00,1,Twitter Web App,@elonmusk @kimbal you did that.,0,1,448.0
605,CuanGirl225,2023-03-05 23:59:32+00:00,0,Twitter Web App,@TreatsBot Ok $paw #paw #altcoin,0,0,2.0
606,Altcoin_Gold,2023-03-05 23:58:32+00:00,0,Twitter for Android,@TomySchmitt @Aleph__Zero 👑,0,0,241.0
607,hoanganh_cute,2023-03-05 23:58:17+00:00,0,Twitter Web App,@KevinPhNgoc vậy chưa mua altcoin được đúng hok bạn,0,0,8.0
608,BSCbear100X,2023-03-05 23:58:16+00:00,0,Twitter for iPhone,@Shibariumcult Hey sir dm me👀,0,0,97.0
609,MonstersCoins,2023-03-05 23:58:00+00:00,61,TweetDeck,Which #altcoin should everyone buy?,13,222,4262.0
610,CuanGirl225,2023-03-05 23:57:59+00:00,0,Twitter Web App,@TreatsBot Oke $PAW #PAW #altcoin,0,0,3.0
611,BSCbear100X,2023-03-05 23:57:51+00:00,0,Twitter for iPhone,@BABYDOGECEOBSC 👀👀,0,0,107.0
612,UsangaOkon,2023-03-05 23:57:45+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/5ldNvnPEfd,0,0,6.0
613,BSCbear100X,2023-03-05 23:57:30+00:00,0,Twitter for iPhone,@MctoshiG Hey sir dm me👀,0,0,106.0
614,CuanGirl225,2023-03-05 23:56:52+00:00,0,Twitter Web App,@TreatsBot Thankz $PAW #PAW #altcoin,0,0,4.0
615,DrXbroadcasting,2023-03-05 23:56:15+00:00,0,Twitter Web App,"#AltSeason2023 #Altcoin COMPANY RESEARCH

Lots of great companies to talk about right now! Anyone up for a Company Research #Spaces tonight? https://t.co/h23fmzXd7O",0,0,101.0
616,AltcoinPsycho,2023-03-05 23:55:50+00:00,75,Twitter for iPhone,"@conzimp Amsterdam, there is no 2nd best walkable city",2,14,10463.0
617,TomySchmitt,2023-03-05 23:55:11+00:00,3,Twitter for iPhone,@Altcoin_Gold @Aleph__Zero  🔝,0,1,259.0
618,NataliaCalls,2023-03-05 23:54:07+00:00,9,Twitter for Android,"Which #altcoin will make you a millionaire?
👇",3,31,509.0
619,DropTownSaloon,2023-03-05 23:53:54+00:00,4,droptown,"ETHDenver Teases Spin-off Plans as Conference Winds Down - 

https://t.co/1Q9Nei5g38

#Crypto #CryptoNews #CryptoTrends #NFT #NFTNews #NFTRelease #NFTDrop #AltCoin #AirDrop #NFTProject #NFTArtist  #NFTCommunity  #CNFT #CNFTCommunnity https://t.co/ZFgg56Rke6",0,0,27.0
620,InspectorColt,2023-03-05 23:53:49+00:00,1,Twitter for Android,@TheCryptoExpo #Travel the world. See @DecentraBnB at #CED2023 https://t.co/xRR5yhxHAr,0,0,16.0
621,UsangaOkon,2023-03-05 23:53:29+00:00,0,Twitter for Android,"@TreatsBot Good to be here
$paw #paw #altcoin https://t.co/YAZadtFwu6",0,0,5.0
622,y_ana76,2023-03-05 23:53:25+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin https://t.co/iSlxFN0sKM,0,0,8.0
623,beni_urda,2023-03-05 23:53:23+00:00,1,Twitter for iPhone,@Altcoin_Gold Vra🚀,0,0,48.0
624,cryptofinancen,2023-03-05 23:53:05+00:00,2,Blog2Social APP,"32 mins ago |  2 mins read     Altcoin News    - Wells Notices are letters from the SEC outlining potential charges that might be filed.
- The staking service is run by the Lido DAO (decentralized autonomous organization). # # # # # #

https://t.co/q2WWOJgwGO https://t.co/7FXMIsOd6N",0,0,39.0
625,UsangaOkon,2023-03-05 23:51:59+00:00,0,Twitter for Android,"@TreatsBot Good to be here
PAW is growing daily 💯

$paw #paw #altcoin",0,0,5.0
626,0xlockhrt,2023-03-05 23:51:49+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin https://t.co/G9b9JQJBZq,0,0,
627,Olamumm995,2023-03-05 23:50:35+00:00,0,Twitter for iPhone,@TreatsBot The best thing #paw $paw #altcoin https://t.co/74OkAapHCU,0,0,8.0
628,muratKa01668755,2023-03-05 23:50:08+00:00,1,Twitter for Android,@JrKripto Abi bu #KDA neden hiç gitmiyor senin altcoin sepetinden yapmadım elimde grt kda ve ocean var bende #KDA coini 1.17den aldım hepsi en az 2x #KDA EKSİ - Bİ FİKİR verebilirmisin,0,2,401.0
629,MDhodhol,2023-03-05 23:49:51+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin https://t.co/JwJlDRj1nq,0,0,3.0
630,Olamumm995,2023-03-05 23:49:48+00:00,0,Twitter for iPhone,@TreatsBot Never know that until now thanks #paw $paw #altcoin,0,0,5.0
631,UsangaOkon,2023-03-05 23:49:39+00:00,0,Twitter for Android,"@TreatsBot Good to be here

$paw #paw #altcoin https://t.co/kUvJbGj9gz",0,0,3.0
632,MDhodhol,2023-03-05 23:49:29+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin https://t.co/pmJM7AwG8W,0,0,3.0
633,Olamumm995,2023-03-05 23:48:27+00:00,0,Twitter for iPhone,@TreatsBot Lfg #paw $paw #altcoin,0,0,2.0
634,y_ana76,2023-03-05 23:48:08+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/GesD47eIoI,0,0,2.0
635,Olamumm995,2023-03-05 23:47:54+00:00,0,Twitter for iPhone,@TreatsBot To get to the other side I guess 😂😂 $paw #paw #altcoin,0,0,2.0
